simulation_number,seed,episode,step,resource_remaining,initial_resources,max_step,observation_0,observation_1,observation_2,observation_3,observation_4,observation_5,action_0,action_1,action_2,action_3,action_4,action_5,personal_reward_0,personal_reward_1,personal_reward_2,personal_reward_3,personal_reward_4,personal_reward_5,empathic_reward_0,empathic_reward_1,empathic_reward_2,empathic_reward_3,empathic_reward_4,empathic_reward_5,total_reward_0,total_reward_1,total_reward_2,total_reward_3,total_reward_4,total_reward_5
4,4,0,11,465.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,1,0,1,1,1,0.8,0.8,0.25,0.75,0.75,0.75,0.039999999999999994,0.039999999999999994,0.07999999999999999,0.07999999999999999,0.07999999999999999,0.07999999999999999,0.42000000000000004,0.42000000000000004,0.16499999999999998,0.415,0.415,0.415
4,4,0,12,460.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,1,1,1,1,1,0.3,0.85,0.8,0.75,0.75,0.8,0.15999999999999998,0.11999999999999997,0.15999999999999998,0.19999999999999996,0.19999999999999996,0.15999999999999998,0.22999999999999998,0.485,0.48,0.475,0.475,0.48
4,4,0,13,455.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,0,1,1,1,1,0.8,0.3,0.8,0.8,0.75,0.8,0.15999999999999998,0.15999999999999998,0.15999999999999998,0.15999999999999998,0.19999999999999996,0.15999999999999998,0.48,0.22999999999999998,0.48,0.48,0.475,0.48
4,4,0,14,450.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,1,1,1,1,1,0.25,0.85,0.85,0.8,0.8,0.8,0.2799999999999999,0.19999999999999996,0.19999999999999996,0.23999999999999994,0.23999999999999994,0.23999999999999994,0.26499999999999996,0.5249999999999999,0.5249999999999999,0.52,0.52,0.52
4,4,0,15,446.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,0,1,1,1,1,0.2,0.35,0.9,0.8,0.85,0.85,0.39999999999999997,0.27999999999999997,0.23999999999999994,0.31999999999999995,0.27999999999999997,0.27999999999999997,0.3,0.31499999999999995,0.57,0.56,0.565,0.565
4,4,0,16,443.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,0,1,1,0,1,0.75,0.3,0.9,0.85,0.35,0.35,0.39999999999999997,0.36,0.2799999999999999,0.31999999999999995,0.31999999999999995,0.31999999999999995,0.575,0.32999999999999996,0.59,0.585,0.33499999999999996,0.33499999999999996
4,4,0,17,440.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,1,0,1,1,1,0.75,0.25,0.35,0.35,0.85,0.9,0.36,0.36,0.27999999999999997,0.27999999999999997,0.27999999999999997,0.23999999999999994,0.5549999999999999,0.305,0.31499999999999995,0.31499999999999995,0.565,0.57
4,4,0,18,437.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,0,1,0,1,0,0.8,0.2,0.9,0.35,0.9,0.4,0.4,0.4800000000000001,0.32,0.36000000000000004,0.32,0.32,0.6000000000000001,0.3400000000000001,0.61,0.355,0.61,0.36
4,4,0,19,435.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,0,1,1,0,0,0.25,0.2,0.9,0.85,0.35,0.35,0.31999999999999995,0.36,0.19999999999999996,0.24,0.24,0.24,0.285,0.28,0.55,0.5449999999999999,0.295,0.295
4,4,0,20,432.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,1,0,0,1,1,0.25,0.7,0.35,0.35,0.9,0.85,0.31999999999999995,0.36,0.24,0.24,0.19999999999999996,0.24,0.285,0.53,0.295,0.295,0.55,0.5449999999999999
4,4,0,21,431.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,0,0,0,1,1,0.2,0.15,0.35,0.3,0.35,0.85,0.19999999999999993,0.23999999999999994,0.07999999999999996,0.11999999999999995,0.07999999999999996,0.07999999999999996,0.19999999999999996,0.19499999999999995,0.21499999999999997,0.20999999999999996,0.21499999999999997,0.46499999999999997
4,4,0,22,428.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,0,1,0,1,1,0.2,0.1,0.85,0.25,0.85,0.85,0.11999999999999995,0.19999999999999996,-2.2204460492503132e-17,0.07999999999999996,-2.2204460492503132e-17,-2.2204460492503132e-17,0.15999999999999998,0.14999999999999997,0.425,0.16499999999999998,0.425,0.425
4,4,0,23,427.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,0,0,1,1,0,0.15,0.1,0.3,0.75,0.3,0.3,-2.2204460492503132e-17,0.039999999999999966,-0.12000000000000002,-0.08000000000000003,-0.12000000000000002,-0.12000000000000002,0.07499999999999998,0.06999999999999998,0.08999999999999998,0.33499999999999996,0.08999999999999998,0.08999999999999998
4,4,0,24,423.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,1,0,1,1,1,0.15,0.6,0.25,0.75,0.8,0.8,-0.040000000000000015,-2.2204460492503132e-17,-0.12000000000000002,-0.12000000000000002,-0.16,-0.16,0.05499999999999999,0.3,0.06499999999999999,0.315,0.32,0.32
4,4,0,25,420.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,1,0,1,0,1,0.15,0.65,0.2,0.75,0.25,0.8,-0.08,-0.08,-0.12000000000000002,-0.16,-0.16,-0.2,0.034999999999999996,0.28500000000000003,0.039999999999999994,0.295,0.045,0.30000000000000004
4,4,0,26,417.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,0,1,1,1,0,0.1,0.15,0.7,0.75,0.8,0.3,-0.040000000000000015,-0.08,-0.12000000000000002,-0.16,-0.2,-0.2,0.029999999999999995,0.034999999999999996,0.29,0.295,0.30000000000000004,0.04999999999999999
4,4,0,27,414.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,1,1,0,1,0,0.05,0.7,0.75,0.25,0.8,0.25,0.0,-0.12000000000000002,-0.16,-0.16,-0.2,-0.16,0.025,0.29,0.295,0.045,0.30000000000000004,0.045
4,4,0,28,412.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,0,1,0,1,1,0.0,0.2,0.75,0.25,0.8,0.25,0.0,-0.16,-0.2,-0.2,-0.24,-0.2,0.0,0.020000000000000004,0.275,0.024999999999999994,0.28,0.024999999999999994
4,4,0,29,410.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,0,0,1,0,1,0.0,0.2,0.2,0.75,0.3,0.8,0.0,-0.16,-0.16,-0.2,-0.24,-0.24,0.0,0.020000000000000004,0.020000000000000004,0.275,0.03,0.28
4,4,0,30,409.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,0,0,1,0,0,0.55,0.15,0.2,0.25,0.25,0.25,-0.12,-0.2,-0.24000000000000005,-0.28,-0.28,-0.28,0.21500000000000002,-0.02500000000000001,-0.020000000000000018,-0.015000000000000013,-0.015000000000000013,-0.015000000000000013
4,4,0,31,404.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,1,1,1,1,0,0.6,0.7,0.75,0.8,0.8,0.2,0.0,-0.08,-0.12,-0.15999999999999998,-0.15999999999999998,-0.08,0.3,0.31,0.315,0.32000000000000006,0.32000000000000006,0.060000000000000005
4,4,0,32,402.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,1,0,0,1,1,0.1,0.2,0.2,0.3,0.8,0.7,-0.039999999999999994,-0.12,-0.12,-0.19999999999999998,-0.19999999999999998,-0.12,0.030000000000000006,0.04000000000000001,0.04000000000000001,0.05,0.30000000000000004,0.29
4,4,0,33,399.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,1,0,1,1,1,0.1,0.75,0.2,0.8,0.85,0.2,0.039999999999999994,-0.08,-0.040000000000000015,-0.12,-0.15999999999999998,-0.040000000000000015,0.07,0.335,0.08,0.34,0.345,0.08
4,4,0,34,396.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,1,0,1,0,0,0.65,0.75,0.2,0.8,0.3,0.15,-0.040000000000000015,-0.12000000000000002,-0.08000000000000003,-0.16,-0.16,-0.040000000000000015,0.305,0.315,0.05999999999999999,0.32,0.06999999999999999,0.05499999999999999
4,4,0,35,391.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,1,1,1,1,0,0.7,0.75,0.75,0.8,0.85,0.1,-2.2204460492503132e-17,-0.040000000000000015,-0.040000000000000015,-0.08,-0.12,0.07999999999999999,0.35,0.355,0.355,0.36000000000000004,0.365,0.09
4,4,0,36,390.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,0,0,0,0,0,0.75,0.25,0.2,0.25,0.3,0.1,-0.12,-0.12,-0.08,-0.12,-0.15999999999999998,0.0,0.315,0.065,0.060000000000000005,0.065,0.07,0.05
4,4,0,37,387.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,1,1,0,1,1,0.25,0.2,0.7,0.25,0.8,0.65,-0.12,-0.08,-0.08,-0.12,-0.15999999999999998,-0.039999999999999994,0.065,0.060000000000000005,0.31,0.065,0.32000000000000006,0.305
4,4,0,38,385.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,0,0,1,0,0,0.8,0.2,0.15,0.8,0.25,0.15,-0.16,-0.08000000000000003,-0.040000000000000015,-0.16,-0.12000000000000002,-0.040000000000000015,0.32,0.05999999999999999,0.05499999999999999,0.32,0.06499999999999999,0.05499999999999999
4,4,0,39,383.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,0,1,0,1,0,0.85,0.2,0.15,0.25,0.8,0.1,-0.2,-0.08000000000000003,-0.040000000000000015,-0.12000000000000002,-0.16,-2.2204460492503132e-17,0.32499999999999996,0.05999999999999999,0.05499999999999999,0.06499999999999999,0.32,0.04999999999999999
4,4,0,40,381.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,1,1,0,0,1,0.85,0.2,0.15,0.25,0.3,0.65,-0.16,-0.040000000000000036,-2.2204460492503132e-17,-0.08000000000000003,-0.12000000000000002,-2.2204460492503132e-17,0.345,0.07999999999999999,0.07499999999999998,0.08499999999999999,0.08999999999999998,0.325
4,4,0,41,379.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,1,0,1,1,0,0.3,0.15,0.1,0.75,0.8,0.15,-0.24000000000000005,-0.12000000000000002,-0.08000000000000003,-0.2,-0.24000000000000005,-0.12000000000000002,0.02999999999999997,0.014999999999999986,0.009999999999999988,0.275,0.28,0.014999999999999986
4,4,0,42,376.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,1,0,0,0,1,0.85,0.7,0.1,0.25,0.25,0.65,-0.24,-0.12000000000000002,-0.040000000000000015,-0.16,-0.16,-0.08,0.305,0.29,0.029999999999999995,0.045,0.045,0.28500000000000003
4,4,0,43,372.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,0,1,1,1,1,0.35,0.15,0.65,0.75,0.75,0.7,-0.2,-0.040000000000000015,-0.040000000000000015,-0.12000000000000002,-0.12000000000000002,-0.08000000000000003,0.07499999999999998,0.05499999999999999,0.305,0.315,0.315,0.30999999999999994
4,4,0,44,371.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,0,0,0,1,0,0.3,0.1,0.15,0.2,0.8,0.2,-0.24,-0.08,-0.12,-0.16,-0.24,-0.16,0.03,0.010000000000000002,0.015,0.020000000000000004,0.28,0.020000000000000004
4,4,0,45,366.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,0,1,1,1,1,0.8,0.05,0.65,0.7,0.8,0.75,-0.24000000000000005,-0.040000000000000015,-0.12000000000000002,-0.16,-0.24,-0.2,0.28,0.004999999999999994,0.265,0.26999999999999996,0.28,0.275
4,4,0,46,363.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,1,1,0,0,1,0.25,0.6,0.7,0.2,0.3,0.8,-0.12,0.0,-0.08,-0.08,-0.15999999999999998,-0.15999999999999998,0.065,0.3,0.31,0.060000000000000005,0.07,0.32000000000000006
4,4,0,47,361.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,0,1,0,0,1,0.25,0.1,0.7,0.2,0.25,0.8,-0.15999999999999998,-0.039999999999999994,-0.12,-0.12,-0.15999999999999998,-0.19999999999999998,0.04500000000000001,0.030000000000000006,0.29,0.04000000000000001,0.04500000000000001,0.30000000000000004
4,4,0,48,358.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,1,0,0,1,1,0.2,0.65,0.2,0.15,0.8,0.85,-0.08000000000000003,-0.040000000000000015,-0.08000000000000003,-0.040000000000000015,-0.16,-0.2,0.05999999999999999,0.305,0.05999999999999999,0.05499999999999999,0.32,0.32499999999999996
4,4,0,49,357.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,0,0,0,1,0,0.15,0.15,0.2,0.15,0.8,0.35,-0.08000000000000003,-0.08000000000000003,-0.12000000000000006,-0.08000000000000003,-0.2,-0.24,0.03499999999999998,0.03499999999999998,0.03999999999999997,0.03499999999999998,0.30000000000000004,0.05499999999999999
4,4,0,50,354.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,1,1,1,1,0,0.65,0.15,0.75,0.15,0.85,0.3,-0.040000000000000036,-0.040000000000000036,-0.12000000000000006,-0.040000000000000036,-0.20000000000000004,-0.16000000000000006,0.305,0.05499999999999998,0.31499999999999995,0.05499999999999998,0.32499999999999996,0.06999999999999997
4,4,0,51,351.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,1,1,0,0,0,0.7,0.7,0.8,0.1,0.3,0.3,-0.040000000000000015,-0.040000000000000015,-0.12,0.039999999999999994,-0.12,-0.12,0.32999999999999996,0.32999999999999996,0.34,0.07,0.09,0.09
4,4,0,52,348.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,0,0,0,1,1,0.7,0.15,0.3,0.1,0.85,0.8,-0.040000000000000036,-2.2204460492503132e-17,-0.12000000000000002,0.039999999999999966,-0.16,-0.12000000000000002,0.32999999999999996,0.07499999999999998,0.08999999999999998,0.06999999999999998,0.345,0.34
4,4,0,53,345.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,0,1,0,1,1,0.2,0.15,0.8,0.05,0.85,0.8,-0.08000000000000003,-0.040000000000000036,-0.16,0.039999999999999966,-0.20000000000000004,-0.16000000000000006,0.05999999999999999,0.05499999999999998,0.32,0.044999999999999984,0.32499999999999996,0.32
4,4,0,54,344.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,0,1,0,0,0,0.2,0.15,0.85,0.05,0.3,0.3,-0.08000000000000004,-0.040000000000000036,-0.2,0.039999999999999966,-0.16,-0.16,0.059999999999999984,0.05499999999999998,0.32499999999999996,0.044999999999999984,0.06999999999999999,0.06999999999999999
4,4,0,55,344.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,0,0,0,0,0,0.15,0.15,0.3,0.0,0.25,0.25,-0.24000000000000005,-0.24000000000000005,-0.36,-0.12000000000000002,-0.32,-0.32,-0.045000000000000026,-0.045000000000000026,-0.03,-0.06000000000000001,-0.035,-0.035
4,4,0,56,343.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,1,0,0,0,1,0.15,0.65,0.25,0.0,0.25,0.2,-0.31999999999999995,-0.31999999999999995,-0.4,-0.2,-0.4,-0.36,-0.08499999999999998,0.16500000000000004,-0.07500000000000001,-0.1,-0.07500000000000001,-0.07999999999999999
4,4,0,57,341.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,1,0,1,0,0,0.15,0.7,0.2,0.55,0.25,0.15,-0.32,-0.36,-0.36,-0.24,-0.4,-0.32,-0.085,0.16999999999999998,-0.07999999999999999,0.15500000000000003,-0.07500000000000001,-0.085
4,4,0,58,337.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,0,1,1,1,0,0.7,0.15,0.75,0.6,0.75,0.1,-0.32,-0.27999999999999997,-0.36,-0.24,-0.36,-0.24,0.18999999999999997,-0.06499999999999999,0.195,0.18,0.195,-0.06999999999999999
4,4,0,59,334.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,1,0,1,1,1,0.2,0.15,0.25,0.65,0.75,0.65,-0.24000000000000005,-0.2,-0.27999999999999997,-0.2,-0.27999999999999997,-0.2,-0.020000000000000018,-0.02500000000000001,-0.014999999999999986,0.225,0.23500000000000001,0.225
4,4,0,60,334.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,1,0,0,0,0,0.15,0.15,0.2,0.15,0.2,0.15,-0.32,-0.32,-0.36000000000000004,-0.32,-0.36,-0.31999999999999995,-0.085,-0.085,-0.08000000000000002,-0.085,-0.07999999999999999,-0.08499999999999998
4,4,0,61,331.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,0,1,1,1,0,0.1,0.1,0.7,0.7,0.75,0.15,-0.27999999999999997,-0.27999999999999997,-0.36,-0.36,-0.4,-0.31999999999999995,-0.08999999999999998,-0.08999999999999998,0.16999999999999998,0.16999999999999998,0.175,-0.08499999999999998
4,4,0,62,328.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,0,0,1,0,1,0.6,0.1,0.2,0.75,0.2,0.65,-0.27999999999999997,-0.27999999999999997,-0.36,-0.4,-0.36,-0.31999999999999995,0.16,-0.08999999999999998,-0.07999999999999999,0.175,-0.07999999999999999,0.16500000000000004
4,4,0,63,324.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,0,1,1,1,0,0.65,0.1,0.7,0.8,0.7,0.1,-0.27999999999999997,-0.24,-0.32,-0.4,-0.32,-0.24,0.18500000000000003,-0.06999999999999999,0.18999999999999997,0.2,0.18999999999999997,-0.06999999999999999
4,4,0,64,321.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,1,1,1,0,1,0.15,0.65,0.7,0.85,0.2,0.1,-0.2,-0.2,-0.24000000000000005,-0.36,-0.24000000000000005,-0.16,-0.02500000000000001,0.225,0.22999999999999995,0.245,-0.020000000000000018,-0.03
4,4,0,65,319.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,0,1,1,1,0,0.7,0.15,0.2,0.35,0.75,0.1,-0.16,-0.12,-0.16,-0.27999999999999997,-0.2,-0.08,0.26999999999999996,0.015,0.020000000000000004,0.035,0.275,0.010000000000000002
4,4,0,66,318.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,0,1,0,0,0,0.75,0.1,0.2,0.35,0.25,0.1,-0.2,-0.08,-0.16,-0.27999999999999997,-0.2,-0.08,0.275,0.010000000000000002,0.020000000000000004,0.035,0.024999999999999994,0.010000000000000002
4,4,0,67,314.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,0,1,1,1,1,0.8,0.05,0.75,0.3,0.8,0.65,-0.16000000000000003,0.039999999999999966,-0.12000000000000004,-0.16000000000000003,-0.16000000000000003,-0.040000000000000036,0.32,0.044999999999999984,0.315,0.06999999999999998,0.32,0.305
4,4,0,68,312.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,0,0,1,0,1,0.8,0.05,0.2,0.8,0.25,0.15,-0.24000000000000005,-0.040000000000000015,-0.16000000000000003,-0.24000000000000005,-0.2,-0.12000000000000002,0.28,0.004999999999999994,0.01999999999999999,0.28,0.024999999999999994,0.014999999999999986
4,4,0,69,310.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,1,1,1,1,1,0.3,0.6,0.75,0.25,0.2,0.1,-0.27999999999999997,-0.12,-0.24,-0.24,-0.2,-0.12,0.010000000000000009,0.24,0.255,0.0050000000000000044,0.0,-0.009999999999999995
4,4,0,70,307.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,0,1,1,1,0,0.3,0.1,0.8,0.8,0.75,0.1,-0.16,-2.2204460492503132e-17,-0.16,-0.16,-0.12000000000000002,-2.2204460492503132e-17,0.06999999999999999,0.04999999999999999,0.32,0.32,0.315,0.04999999999999999
4,4,0,71,306.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,0,1,0,0,0,0.3,0.1,0.8,0.25,0.2,0.1,-0.24,-0.08,-0.24,-0.2,-0.16,-0.08,0.03,0.010000000000000002,0.28,0.024999999999999994,0.020000000000000004,0.010000000000000002
4,4,0,72,305.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,1,0,0,1,1,0.25,0.65,0.3,0.2,0.2,0.05,-0.27999999999999997,-0.2,-0.32,-0.24000000000000005,-0.24000000000000005,-0.12,-0.014999999999999986,0.225,-0.010000000000000009,-0.020000000000000018,-0.020000000000000018,-0.034999999999999996
4,4,0,73,304.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,1,0,1,0,1,0.2,0.15,0.25,0.7,0.15,0.05,-0.36,-0.32,-0.4,-0.36,-0.32,-0.24,-0.07999999999999999,-0.085,-0.07500000000000001,0.16999999999999998,-0.085,-0.095
4,4,0,74,303.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,0,0,1,1,0,0.2,0.1,0.2,0.7,0.15,0.05,-0.44000000000000006,-0.36,-0.44000000000000006,-0.44000000000000006,-0.39999999999999997,-0.31999999999999995,-0.12000000000000002,-0.13,-0.12000000000000002,0.12999999999999995,-0.12499999999999999,-0.13499999999999998
4,4,0,75,300.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,0,0,1,1,1,0.15,0.1,0.2,0.75,0.65,0.6,-0.36,-0.32,-0.4,-0.44000000000000006,-0.36,-0.32,-0.105,-0.11,-0.1,0.15499999999999997,0.14500000000000002,0.13999999999999999
4,4,0,76,299.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,1,1,0,1,0,0.1,0.65,0.2,0.25,0.15,0.1,-0.32,-0.36,-0.4,-0.44000000000000006,-0.36,-0.32,-0.11,0.14500000000000002,-0.1,-0.09500000000000003,-0.105,-0.11
4,4,0,77,297.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,1,0,0,1,1,0.05,0.15,0.15,0.25,0.65,0.6,-0.36000000000000004,-0.44000000000000006,-0.44000000000000006,-0.52,-0.44000000000000006,-0.4,-0.15500000000000003,-0.14500000000000002,-0.14500000000000002,-0.135,0.10499999999999998,0.09999999999999998
4,4,0,78,295.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,1,0,0,1,0,0.0,0.7,0.15,0.2,0.7,0.1,-0.31999999999999995,-0.48,-0.43999999999999995,-0.48,-0.48,-0.4,-0.15999999999999998,0.10999999999999999,-0.14499999999999996,-0.13999999999999999,0.10999999999999999,-0.15000000000000002
4,4,0,79,292.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,1,1,1,1,0,0.0,0.7,0.65,0.75,0.2,0.1,-0.27999999999999997,-0.43999999999999995,-0.4,-0.48,-0.44000000000000006,-0.36,-0.13999999999999999,0.13,0.125,0.135,-0.12000000000000002,-0.13
