simulation_number,seed,episode,step,resource_remaining,initial_resources,max_step,observation_0,observation_1,action_0,action_1,personal_reward_0,personal_reward_1,empathic_reward_0,empathic_reward_1,total_reward_0,total_reward_1
1,0,42,61.0,100,500,[0.],1,0.65,-0.8,0.65,[0.],1,0.05,-0.4,0.05
1,0,43,61.0,100,500,[0.],1,0.1,-0.8,0.1,[0.],0,0.05,-0.6,0.05
1,0,44,60.0,100,500,[0.],0,0.1,-0.6,0.1,[0.],1,0.6,-0.6,0.6
1,0,45,60.0,100,500,[0.],0,0.05,-0.8,0.05,[0.],0,0.05,-0.8,0.05
1,0,46,60.0,100,500,[0.],0,0.05,-0.8,0.05,[0.],0,0.05,-0.8,0.05
1,0,47,59.0,100,500,[0.],0,0.05,-0.6,0.05,[0.],1,0.6,-0.8,0.6
1,0,48,58.0,100,500,[0.],1,0.6,-0.6,0.6,[0.],0,0.1,-0.6,0.1
1,0,49,58.0,100,500,[0.],1,0.1,-0.6,0.1,[0.],0,0.1,-0.6,0.1
1,0,50,57.0,100,500,[0.],1,0.65,-0.6,0.65,[0.],0,0.1,-0.4,0.1
1,0,51,57.0,100,500,[0.],1,0.15,-0.6,0.15,[0.],0,0.1,-0.4,0.1
1,0,52,57.0,100,500,[0.],0,0.1,-0.6,0.1,[0.],0,0.1,-0.6,0.1
1,0,53,57.0,100,500,[0.],1,0.1,-0.6,0.1,[0.],0,0.1,-0.6,0.1
1,0,54,55.0,100,500,[0.],1,0.65,-0.6,0.65,[0.],1,0.6,-0.4,0.6
1,0,55,54.0,100,500,[0.],0,0.15,-0.4,0.15,[0.],1,0.65,-0.4,0.65
1,0,56,53.0,100,500,[0.],1,0.7,-0.4,0.7,[0.],1,0.15,-0.19999999999999996,0.15
1,0,57,52.0,100,500,[0.],1,0.75,-0.6,0.75,[0.],0,0.1,0.0,0.1
1,0,58,52.0,100,500,[0.],0,0.2,-0.6,0.2,[0.],0,0.1,-0.19999999999999996,0.1
1,0,59,51.0,100,500,[0.],1,0.75,-0.6,0.75,[0.],0,0.1,0.0,0.1
1,0,60,50.0,100,500,[0.],1,0.75,-0.6,0.75,[0.],0,0.1,0.0,0.1
1,0,61,48.0,100,500,[0.],1,0.8,-0.4,0.8,[0.],1,0.65,0.19999999999999996,0.65
1,0,62,47.0,100,500,[0.],1,0.3,-0.19999999999999996,0.3,[0.],1,0.7,0.19999999999999996,0.7
1,0,63,47.0,100,500,[0.],1,0.3,-0.19999999999999996,0.3,[0.],0,0.2,0.19999999999999996,0.2
1,0,64,47.0,100,500,[0.],1,0.25,-0.4,0.25,[0.],1,0.15,0.0,0.15
1,0,65,46.0,100,500,[0.],0,0.25,-0.4,0.25,[0.],1,0.65,0.0,0.65
1,0,66,46.0,100,500,[0.],1,0.2,-0.4,0.2,[0.],1,0.15,-0.19999999999999996,0.15
1,0,67,46.0,100,500,[0.],0,0.15,-0.4,0.15,[0.],0,0.15,-0.4,0.15
1,0,68,45.0,100,500,[0.],1,0.7,-0.4,0.7,[0.],0,0.15,-0.19999999999999996,0.15
1,0,69,45.0,100,500,[0.],0,0.15,-0.4,0.15,[0.],1,0.15,-0.4,0.15
1,0,70,44.0,100,500,[0.],1,0.65,-0.4,0.65,[0.],1,0.15,-0.4,0.15
1,0,71,44.0,100,500,[0.],1,0.1,-0.6,0.1,[0.],0,0.1,-0.6,0.1
1,0,72,44.0,100,500,[0.],0,0.1,-0.8,0.1,[0.],0,0.05,-0.6,0.05
1,0,73,42.0,100,500,[0.],1,0.65,-0.6,0.65,[0.],1,0.6,-0.4,0.6
1,0,74,42.0,100,500,[0.],0,0.15,-0.6,0.15,[0.],1,0.1,-0.4,0.1
1,0,75,41.0,100,500,[0.],1,0.7,-0.8,0.7,[0.],0,0.05,-0.19999999999999996,0.05
1,0,76,40.0,100,500,[0.],1,0.75,-0.8,0.75,[0.],0,0.05,0.0,0.05
1,0,77,40.0,100,500,[0.],1,0.25,-0.8,0.25,[0.],1,0.05,0.0,0.05
1,0,78,40.0,100,500,[0.],0,0.2,-0.8,0.2,[0.],0,0.05,-0.19999999999999996,0.05
1,0,79,39.0,100,500,[0.],1,0.75,-0.8,0.75,[0.],0,0.05,0.0,0.05
1,0,80,39.0,100,500,[0.],1,0.2,-0.8,0.2,[0.],0,0.05,-0.19999999999999996,0.05
1,0,81,39.0,100,500,[0.],0,0.2,-0.8,0.2,[0.],0,0.05,-0.19999999999999996,0.05
1,0,82,39.0,100,500,[0.],0,0.2,-0.8,0.2,[0.],0,0.05,-0.19999999999999996,0.05
1,0,83,39.0,100,500,[0.],1,0.15,-1.0,0.15,[0.],0,0.0,-0.4,0.0
1,0,84,38.0,100,500,[0.],1,0.7,-1.0,0.7,[0.],1,0.0,-0.19999999999999996,0.0
1,0,85,38.0,100,500,[0.],1,0.15,-1.0,0.15,[0.],0,0.0,-0.4,0.0
1,0,86,38.0,100,500,[0.],0,0.1,-1.0,0.1,[0.],0,0.0,-0.6,0.0
1,0,87,38.0,100,500,[0.],0,0.1,-1.0,0.1,[0.],0,0.0,-0.6,0.0
1,0,88,38.0,100,500,[0.],1,0.1,-1.0,0.1,[0.],1,0.0,-0.6,0.0
1,0,89,38.0,100,500,[0.],0,0.05,-1.0,0.05,[0.],0,0.0,-0.8,0.0
1,0,90,37.0,100,500,[0.],1,0.6,-1.0,0.6,[0.],0,0.0,-0.6,0.0
1,0,91,37.0,100,500,[0.],1,0.1,-1.0,0.1,[0.],1,0.0,-0.6,0.0
1,0,92,36.0,100,500,[0.],1,0.65,-1.0,0.65,[0.],0,0.0,-0.4,0.0
1,0,93,35.0,100,500,[0.],1,0.7,-1.0,0.7,[0.],0,0.0,-0.19999999999999996,0.0
1,0,94,35.0,100,500,[0.],0,0.15,-1.0,0.15,[0.],1,0.0,-0.4,0.0
1,0,95,35.0,100,500,[0.],1,0.15,-1.0,0.15,[0.],0,0.0,-0.4,0.0
1,0,96,35.0,100,500,[0.],1,0.15,-1.0,0.15,[0.],0,0.0,-0.4,0.0
1,0,97,35.0,100,500,[0.],0,0.15,-1.0,0.15,[0.],0,0.0,-0.4,0.0
1,0,98,35.0,100,500,[0.],1,0.15,-1.0,0.15,[0.],1,0.0,-0.4,0.0
1,0,99,35.0,100,500,[0.],1,0.15,-1.0,0.15,[0.],0,0.0,-0.4,0.0
1,0,100,34.0,100,500,[0.],1,0.65,-1.0,0.65,[0.],0,0.0,-0.4,0.0
1,0,101,34.0,100,500,[0.],0,0.15,-1.0,0.15,[0.],0,0.0,-0.4,0.0
1,0,102,34.0,100,500,[0.],1,0.1,-1.0,0.1,[0.],0,0.0,-0.6,0.0
1,0,103,34.0,100,500,[0.],1,0.05,-1.0,0.05,[0.],1,0.0,-0.8,0.0
1,0,104,34.0,100,500,[0.],0,0.05,-1.0,0.05,[0.],0,0.0,-0.8,0.0
1,0,105,33.0,100,500,[0.],1,0.6,-1.0,0.6,[0.],0,0.0,-0.6,0.0
1,0,106,33.0,100,500,[0.],1,0.1,-1.0,0.1,[0.],0,0.0,-0.6,0.0
1,0,107,33.0,100,500,[0.],0,0.1,-1.0,0.1,[0.],0,0.0,-0.6,0.0
1,0,108,33.0,100,500,[0.],1,0.1,-1.0,0.1,[0.],1,0.0,-0.6,0.0
1,0,109,33.0,100,500,[0.],0,0.1,-1.0,0.1,[0.],0,0.0,-0.6,0.0
1,0,110,33.0,100,500,[0.],0,0.05,-1.0,0.05,[0.],0,0.0,-0.8,0.0
1,0,111,33.0,100,500,[0.],1,0.05,-1.0,0.05,[0.],1,0.0,-0.8,0.0
1,0,112,33.0,100,500,[0.],1,0.05,-1.0,0.05,[0.],0,0.0,-0.8,0.0
1,0,113,33.0,100,500,[0.],1,0.05,-1.0,0.05,[0.],1,0.0,-0.8,0.0
1,0,114,32.0,100,500,[0.],1,0.6,-1.0,0.6,[0.],0,0.0,-0.6,0.0
1,0,115,31.0,100,500,[0.],1,0.6,-1.0,0.6,[0.],1,0.0,-0.6,0.0
1,0,116,31.0,100,500,[0.],0,0.1,-1.0,0.1,[0.],0,0.0,-0.6,0.0
1,0,117,31.0,100,500,[0.],0,0.1,-1.0,0.1,[0.],0,0.0,-0.6,0.0
1,0,118,31.0,100,500,[0.],1,0.1,-1.0,0.1,[0.],0,0.0,-0.6,0.0
1,0,119,31.0,100,500,[0.],1,0.1,-1.0,0.1,[0.],0,0.0,-0.6,0.0
1,0,120,31.0,100,500,[0.],0,0.1,-1.0,0.1,[0.],0,0.0,-0.6,0.0
1,0,121,30.0,100,500,[0.],1,0.1,-0.8,0.1,[0.],1,0.55,-0.6,0.55
1,0,122,30.0,100,500,[0.],0,0.1,-0.8,0.1,[0.],1,0.05,-0.6,0.05
1,0,123,30.0,100,500,[0.],0,0.1,-0.8,0.1,[0.],1,0.05,-0.6,0.05
1,0,124,29.0,100,500,[0.],1,0.6,-0.8,0.6,[0.],1,0.05,-0.6,0.05
1,0,125,29.0,100,500,[0.],1,0.05,-0.8,0.05,[0.],1,0.05,-0.8,0.05
1,0,126,28.0,100,500,[0.],0,0.05,-0.6,0.05,[0.],1,0.6,-0.8,0.6
1,0,127,27.0,100,500,[0.],1,0.05,-0.4,0.05,[0.],1,0.65,-0.8,0.65
1,0,128,27.0,100,500,[0.],1,0.05,-0.4,0.05,[0.],0,0.15,-0.8,0.15
1,0,129,27.0,100,500,[0.],0,0.05,-0.4,0.05,[0.],1,0.15,-0.8,0.15
1,0,130,26.0,100,500,[0.],0,0.05,-0.19999999999999996,0.05,[0.],1,0.7,-0.8,0.7
1,0,131,25.0,100,500,[0.],1,0.6,-0.4,0.6,[0.],1,0.15,-0.6,0.15
1,0,132,25.0,100,500,[0.],1,0.1,-0.4,0.1,[0.],1,0.15,-0.6,0.15
1,0,133,25.0,100,500,[0.],0,0.1,-0.4,0.1,[0.],1,0.15,-0.6,0.15
1,0,134,25.0,100,500,[0.],1,0.05,-0.4,0.05,[0.],1,0.15,-0.8,0.15
1,0,135,24.0,100,500,[0.],1,0.6,-0.4,0.6,[0.],0,0.15,-0.6,0.15
1,0,136,23.0,100,500,[0.],1,0.1,-0.4,0.1,[0.],1,0.65,-0.6,0.65
1,0,137,23.0,100,500,[0.],1,0.1,-0.6,0.1,[0.],1,0.1,-0.6,0.1
1,0,138,23.0,100,500,[0.],1,0.1,-0.6,0.1,[0.],1,0.1,-0.6,0.1
1,0,139,23.0,100,500,[0.],1,0.1,-0.6,0.1,[0.],1,0.1,-0.6,0.1
1,0,140,23.0,100,500,[0.],0,0.1,-0.8,0.1,[0.],0,0.05,-0.6,0.05
1,0,141,23.0,100,500,[0.],0,0.05,-0.8,0.05,[0.],0,0.05,-0.8,0.05
1,0,142,23.0,100,500,[0.],1,0.05,-0.8,0.05,[0.],0,0.05,-0.8,0.05
1,0,143,23.0,100,500,[0.],0,0.05,-0.8,0.05,[0.],0,0.05,-0.8,0.05
1,0,144,23.0,100,500,[0.],1,0.05,-0.8,0.05,[0.],0,0.05,-0.8,0.05
1,0,145,22.0,100,500,[0.],1,0.0,-0.6,0.0,[0.],1,0.6,-1.0,0.6
1,0,146,22.0,100,500,[0.],0,0.0,-0.8,0.0,[0.],1,0.05,-1.0,0.05
1,0,147,22.0,100,500,[0.],0,0.0,-0.8,0.0,[0.],1,0.05,-1.0,0.05
1,0,148,22.0,100,500,[0.],1,0.0,-0.8,0.0,[0.],1,0.05,-1.0,0.05
1,0,149,22.0,100,500,[0.],0,0.0,-0.8,0.0,[0.],0,0.05,-1.0,0.05
1,0,150,22.0,100,500,[0.],0,0.0,-0.8,0.0,[0.],1,0.05,-1.0,0.05
1,0,151,22.0,100,500,[0.],1,0.0,-0.8,0.0,[0.],1,0.05,-1.0,0.05
1,0,152,22.0,100,500,[0.],0,0.0,-0.8,0.0,[0.],1,0.05,-1.0,0.05
1,0,153,22.0,100,500,[0.],0,0.0,-0.8,0.0,[0.],0,0.05,-1.0,0.05
1,0,154,22.0,100,500,[0.],0,0.0,-0.8,0.0,[0.],0,0.05,-1.0,0.05
1,0,155,20.0,100,500,[0.],1,0.55,-0.8,0.55,[0.],1,0.55,-0.8,0.55
1,0,156,20.0,100,500,[0.],1,0.05,-0.8,0.05,[0.],1,0.05,-0.8,0.05
1,0,157,19.0,100,500,[0.],1,0.6,-0.8,0.6,[0.],1,0.05,-0.6,0.05
1,0,158,19.0,100,500,[0.],1,0.1,-0.8,0.1,[0.],0,0.05,-0.6,0.05
1,0,159,18.0,100,500,[0.],1,0.65,-0.8,0.65,[0.],0,0.05,-0.4,0.05
1,0,160,18.0,100,500,[0.],1,0.15,-0.8,0.15,[0.],0,0.05,-0.4,0.05
1,0,161,18.0,100,500,[0.],1,0.15,-0.8,0.15,[0.],0,0.05,-0.4,0.05
1,0,162,18.0,100,500,[0.],1,0.15,-0.8,0.15,[0.],0,0.05,-0.4,0.05
1,0,163,18.0,100,500,[0.],0,0.15,-0.8,0.15,[0.],0,0.05,-0.4,0.05
1,0,164,18.0,100,500,[0.],1,0.15,-0.8,0.15,[0.],0,0.05,-0.4,0.05
1,0,165,18.0,100,500,[0.],1,0.1,-1.0,0.1,[0.],0,0.0,-0.6,0.0
1,0,166,16.0,100,500,[0.],1,0.65,-0.8,0.65,[0.],1,0.55,-0.4,0.55
1,0,167,16.0,100,500,[0.],1,0.1,-0.8,0.1,[0.],0,0.05,-0.6,0.05
1,0,168,16.0,100,500,[0.],1,0.1,-0.8,0.1,[0.],0,0.05,-0.6,0.05
1,0,169,16.0,100,500,[0.],1,0.05,-0.8,0.05,[0.],1,0.05,-0.8,0.05
1,0,170,16.0,100,500,[0.],0,0.05,-0.8,0.05,[0.],0,0.05,-0.8,0.05
1,0,171,15.0,100,500,[0.],1,0.6,-0.8,0.6,[0.],0,0.05,-0.6,0.05
1,0,172,15.0,100,500,[0.],1,0.1,-0.8,0.1,[0.],0,0.05,-0.6,0.05
1,0,173,15.0,100,500,[0.],0,0.1,-0.8,0.1,[0.],0,0.05,-0.6,0.05
1,0,174,15.0,100,500,[0.],0,0.1,-0.8,0.1,[0.],0,0.05,-0.6,0.05
1,0,175,14.0,100,500,[0.],1,0.1,-0.6,0.1,[0.],1,0.6,-0.6,0.6
1,0,176,14.0,100,500,[0.],1,0.05,-0.8,0.05,[0.],0,0.05,-0.8,0.05
1,0,177,14.0,100,500,[0.],0,0.05,-0.8,0.05,[0.],0,0.05,-0.8,0.05
1,0,178,14.0,100,500,[0.],0,0.05,-0.8,0.05,[0.],1,0.05,-0.8,0.05
1,0,179,14.0,100,500,[0.],1,0.05,-0.8,0.05,[0.],0,0.05,-0.8,0.05
1,0,180,14.0,100,500,[0.],0,0.05,-0.8,0.05,[0.],1,0.05,-0.8,0.05
1,0,181,13.0,100,500,[0.],0,0.0,-0.6,0.0,[0.],1,0.6,-1.0,0.6
1,0,182,13.0,100,500,[0.],0,0.0,-0.6,0.0,[0.],0,0.1,-1.0,0.1
1,0,183,13.0,100,500,[0.],0,0.0,-0.6,0.0,[0.],1,0.1,-1.0,0.1
1,0,184,13.0,100,500,[0.],1,0.0,-0.6,0.0,[0.],1,0.1,-1.0,0.1
1,0,185,13.0,100,500,[0.],0,0.0,-0.8,0.0,[0.],0,0.05,-1.0,0.05
1,0,186,13.0,100,500,[0.],1,0.0,-0.8,0.0,[0.],1,0.05,-1.0,0.05
1,0,187,13.0,100,500,[0.],1,0.0,-0.8,0.0,[0.],1,0.05,-1.0,0.05
1,0,188,13.0,100,500,[0.],0,0.0,-0.8,0.0,[0.],0,0.05,-1.0,0.05
1,0,189,13.0,100,500,[0.],1,0.0,-0.8,0.0,[0.],0,0.05,-1.0,0.05
1,0,190,13.0,100,500,[0.],0,0.0,-0.8,0.0,[0.],0,0.05,-1.0,0.05
1,0,191,13.0,100,500,[0.],0,0.0,-1.0,0.0,[0.],0,0.0,-1.0,0.0
1,0,192,13.0,100,500,[0.],1,0.0,-1.0,0.0,[0.],0,0.0,-1.0,0.0
1,0,193,12.0,100,500,[0.],1,0.55,-1.0,0.55,[0.],0,0.0,-0.8,0.0
1,0,194,12.0,100,500,[0.],1,0.05,-1.0,0.05,[0.],1,0.0,-0.8,0.0
1,0,195,12.0,100,500,[0.],1,0.05,-1.0,0.05,[0.],0,0.0,-0.8,0.0
1,0,196,12.0,100,500,[0.],1,0.05,-1.0,0.05,[0.],0,0.0,-0.8,0.0
1,0,197,11.0,100,500,[0.],1,0.05,-0.8,0.05,[0.],1,0.55,-0.8,0.55
1,0,198,10.0,100,500,[0.],1,0.6,-0.8,0.6,[0.],1,0.05,-0.6,0.05
1,0,199,10.0,100,500,[0.],1,0.1,-0.8,0.1,[0.],1,0.05,-0.6,0.05
1,0,200,9.0,100,500,[0.],0,0.1,-0.6,0.1,[0.],1,0.6,-0.6,0.6
1,0,201,9.0,100,500,[0.],1,0.1,-0.6,0.1,[0.],1,0.1,-0.6,0.1
1,0,202,9.0,100,500,[0.],1,0.1,-0.6,0.1,[0.],0,0.1,-0.6,0.1
1,0,203,9.0,100,500,[0.],0,0.05,-0.6,0.05,[0.],1,0.1,-0.8,0.1
1,0,204,9.0,100,500,[0.],0,0.05,-0.6,0.05,[0.],1,0.1,-0.8,0.1
1,0,205,9.0,100,500,[0.],0,0.05,-0.6,0.05,[0.],1,0.1,-0.8,0.1
1,0,206,8.0,100,500,[0.],0,0.05,-0.4,0.05,[0.],1,0.65,-0.8,0.65
1,0,207,8.0,100,500,[0.],0,0.05,-0.6,0.05,[0.],1,0.1,-0.8,0.1
1,0,208,8.0,100,500,[0.],0,0.0,-0.6,0.0,[0.],1,0.1,-1.0,0.1
1,0,209,8.0,100,500,[0.],0,0.0,-0.6,0.0,[0.],1,0.1,-1.0,0.1
1,0,210,8.0,100,500,[0.],0,0.0,-0.8,0.0,[0.],1,0.05,-1.0,0.05
1,0,211,8.0,100,500,[0.],0,0.0,-0.8,0.0,[0.],0,0.05,-1.0,0.05
1,0,212,8.0,100,500,[0.],1,0.0,-0.8,0.0,[0.],0,0.05,-1.0,0.05
1,0,213,8.0,100,500,[0.],0,0.0,-0.8,0.0,[0.],0,0.05,-1.0,0.05
1,0,214,8.0,100,500,[0.],1,0.0,-0.8,0.0,[0.],0,0.05,-1.0,0.05
1,0,215,8.0,100,500,[0.],1,0.0,-0.8,0.0,[0.],0,0.05,-1.0,0.05
1,0,216,7.0,100,500,[0.],1,0.55,-1.0,0.55,[0.],0,0.0,-0.8,0.0
1,0,217,7.0,100,500,[0.],0,0.05,-1.0,0.05,[0.],0,0.0,-0.8,0.0
1,0,218,6.0,100,500,[0.],1,0.05,-0.8,0.05,[0.],1,0.55,-0.8,0.55
1,0,219,6.0,100,500,[0.],0,0.05,-0.8,0.05,[0.],0,0.05,-0.8,0.05
1,0,220,5.0,100,500,[0.],0,0.05,-0.6,0.05,[0.],1,0.6,-0.8,0.6
1,0,221,5.0,100,500,[0.],0,0.05,-0.6,0.05,[0.],1,0.1,-0.8,0.1
1,0,222,5.0,100,500,[0.],0,0.05,-0.6,0.05,[0.],1,0.1,-0.8,0.1
1,0,223,5.0,100,500,[0.],0,0.05,-0.6,0.05,[0.],1,0.1,-0.8,0.1
1,0,224,5.0,100,500,[0.],0,0.05,-0.6,0.05,[0.],0,0.1,-0.8,0.1
1,0,225,5.0,100,500,[0.],1,0.05,-0.6,0.05,[0.],1,0.1,-0.8,0.1
1,0,226,5.0,100,500,[0.],0,0.0,-0.6,0.0,[0.],1,0.1,-1.0,0.1
1,0,227,5.0,100,500,[0.],0,0.0,-0.6,0.0,[0.],1,0.1,-1.0,0.1
1,0,228,5.0,100,500,[0.],1,0.0,-0.8,0.0,[0.],0,0.05,-1.0,0.05
1,0,229,5.0,100,500,[0.],1,0.0,-0.8,0.0,[0.],1,0.05,-1.0,0.05
1,0,230,4.0,100,500,[0.],1,0.0,-0.8,0.0,[0.],1,0.55,-1.0,0.55
1,0,231,4.0,100,500,[0.],1,0.0,-0.8,0.0,[0.],1,0.05,-1.0,0.05
1,0,232,4.0,100,500,[0.],0,0.0,-0.8,0.0,[0.],0,0.05,-1.0,0.05
1,0,233,4.0,100,500,[0.],0,0.0,-0.8,0.0,[0.],1,0.05,-1.0,0.05
1,0,234,4.0,100,500,[0.],1,0.0,-0.8,0.0,[0.],1,0.05,-1.0,0.05
1,0,235,4.0,100,500,[0.],1,0.0,-0.8,0.0,[0.],1,0.05,-1.0,0.05
1,0,236,4.0,100,500,[0.],1,0.0,-0.8,0.0,[0.],1,0.05,-1.0,0.05
1,0,237,4.0,100,500,[0.],1,0.0,-0.8,0.0,[0.],0,0.05,-1.0,0.05
1,0,238,4.0,100,500,[0.],1,0.0,-0.8,0.0,[0.],1,0.05,-1.0,0.05
1,0,239,4.0,100,500,[0.],1,0.0,-0.8,0.0,[0.],0,0.05,-1.0,0.05
1,0,240,4.0,100,500,[0.],1,0.0,-1.0,0.0,[0.],0,0.0,-1.0,0.0
1,0,241,4.0,100,500,[0.],1,0.0,-1.0,0.0,[0.],0,0.0,-1.0,0.0
1,0,242,4.0,100,500,[0.],0,0.0,-1.0,0.0,[0.],1,0.0,-1.0,0.0
1,0,243,4.0,100,500,[0.],1,0.0,-1.0,0.0,[0.],0,0.0,-1.0,0.0
1,0,244,4.0,100,500,[0.],1,0.0,-1.0,0.0,[0.],0,0.0,-1.0,0.0
1,0,245,4.0,100,500,[0.],1,0.0,-1.0,0.0,[0.],0,0.0,-1.0,0.0
1,0,246,4.0,100,500,[0.],1,0.0,-1.0,0.0,[0.],0,0.0,-1.0,0.0
1,0,247,4.0,100,500,[0.],1,0.0,-1.0,0.0,[0.],0,0.0,-1.0,0.0
1,0,248,4.0,100,500,[0.],1,0.0,-1.0,0.0,[0.],0,0.0,-1.0,0.0
1,0,249,4.0,100,500,[0.],1,0.0,-1.0,0.0,[0.],1,0.0,-1.0,0.0
1,0,250,4.0,100,500,[0.],1,0.0,-1.0,0.0,[0.],1,0.0,-1.0,0.0
1,0,251,4.0,100,500,[0.],1,0.0,-1.0,0.0,[0.],1,0.0,-1.0,0.0
1,0,252,4.0,100,500,[0.],1,0.0,-1.0,0.0,[0.],1,0.0,-1.0,0.0
1,0,253,4.0,100,500,[0.],0,0.0,-1.0,0.0,[0.],0,0.0,-1.0,0.0
1,0,254,4.0,100,500,[0.],1,0.0,-1.0,0.0,[0.],0,0.0,-1.0,0.0
1,0,255,4.0,100,500,[0.],1,0.0,-1.0,0.0,[0.],0,0.0,-1.0,0.0
1,0,256,4.0,100,500,[0.],1,0.0,-1.0,0.0,[0.],0,0.0,-1.0,0.0
1,0,257,4.0,100,500,[0.],1,0.0,-1.0,0.0,[0.],0,0.0,-1.0,0.0
1,0,258,4.0,100,500,[0.],0,0.0,-1.0,0.0,[0.],0,0.0,-1.0,0.0
1,0,259,4.0,100,500,[0.],0,0.0,-1.0,0.0,[0.],0,0.0,-1.0,0.0
1,0,260,4.0,100,500,[0.],0,0.0,-1.0,0.0,[0.],0,0.0,-1.0,0.0
