simulation_number,seed,episode,step,resource_remaining,initial_resources,max_step,observation_0,observation_1,observation_2,observation_3,observation_4,observation_5,action_0,action_1,action_2,action_3,action_4,action_5,personal_reward_0,personal_reward_1,personal_reward_2,personal_reward_3,personal_reward_4,personal_reward_5,empathic_reward_0,empathic_reward_1,empathic_reward_2,empathic_reward_3,empathic_reward_4,empathic_reward_5,total_reward_0,total_reward_1,total_reward_2,total_reward_3,total_reward_4,total_reward_5
1,1,0,17,442.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,0,1,1,1,0,0.9,0.45,0.75,0.7,0.85,0.2,0.16,0.12000000000000002,0.28,0.32,0.20000000000000004,0.32,0.53,0.28500000000000003,0.515,0.51,0.525,0.26
1,1,0,18,439.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,1,1,1,0,0,0.4,0.95,0.8,0.7,0.3,0.15,0.12,0.08,0.2,0.27999999999999997,0.2,0.32,0.26,0.515,0.5,0.49,0.25,0.235
1,1,0,19,436.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,0,1,0,1,1,0.9,0.4,0.85,0.15,0.85,0.15,0.11999999999999997,0.11999999999999997,0.16000000000000003,0.32,0.16000000000000003,0.32,0.51,0.26,0.505,0.235,0.505,0.235
1,1,0,20,433.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,0,1,1,0,1,0.35,0.35,0.85,0.7,0.3,0.7,0.11999999999999997,0.11999999999999997,0.11999999999999997,0.23999999999999994,0.15999999999999998,0.23999999999999994,0.235,0.235,0.485,0.47,0.22999999999999998,0.47
1,1,0,21,431.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,1,1,0,0,0,0.3,0.85,0.9,0.2,0.25,0.2,0.12000000000000002,0.08000000000000003,0.039999999999999994,0.2,0.16,0.2,0.21000000000000002,0.465,0.47000000000000003,0.2,0.20500000000000002,0.2
1,1,0,22,428.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,1,1,0,1,0,0.25,0.85,0.9,0.2,0.75,0.15,0.08,2.2204460492503132e-17,-0.040000000000000015,0.12,0.08,0.16,0.165,0.425,0.43,0.16,0.415,0.155
1,1,0,23,425.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,1,1,0,0,0,0.75,0.85,0.9,0.2,0.25,0.1,0.040000000000000015,-0.039999999999999966,-0.08,0.08,0.040000000000000015,0.16,0.395,0.405,0.41000000000000003,0.14,0.14500000000000002,0.13
1,1,0,24,424.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,0,1,0,0,1,0.25,0.3,0.95,0.2,0.25,0.05,0.0,-0.039999999999999994,-0.16,0.039999999999999994,0.0,0.16,0.125,0.13,0.39499999999999996,0.12,0.125,0.10500000000000001
1,1,0,25,421.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,1,0,0,1,1,0.2,0.8,0.45,0.15,0.75,0.6,0.0,-0.07999999999999999,-0.2,0.040000000000000015,-0.039999999999999994,0.08,0.1,0.36000000000000004,0.125,0.095,0.355,0.33999999999999997
1,1,0,26,419.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,0,1,0,0,1,0.15,0.25,0.95,0.15,0.2,0.65,-0.039999999999999994,-0.12,-0.27999999999999997,-0.039999999999999994,-0.08,-0.039999999999999994,0.055,0.065,0.33499999999999996,0.055,0.060000000000000005,0.305
1,1,0,27,416.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,0,1,1,1,0,0.1,0.25,0.95,0.65,0.7,0.15,-0.039999999999999994,-0.15999999999999998,-0.32,-0.07999999999999999,-0.12,-0.07999999999999999,0.030000000000000006,0.04500000000000001,0.31499999999999995,0.28500000000000003,0.29,0.035
1,1,0,28,413.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,0,0,1,1,1,0.1,0.2,0.4,0.65,0.75,0.7,-0.039999999999999966,-0.11999999999999997,-0.27999999999999997,-0.07999999999999996,-0.15999999999999998,-0.11999999999999997,0.03000000000000002,0.04000000000000002,0.060000000000000026,0.28500000000000003,0.29500000000000004,0.29
1,1,0,29,412.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,0,1,0,0,0,0.05,0.2,0.9,0.15,0.2,0.2,-0.07999999999999996,-0.19999999999999998,-0.36,-0.15999999999999998,-0.19999999999999998,-0.19999999999999998,-0.014999999999999979,1.3877787807814457e-17,0.27,-0.0049999999999999906,1.3877787807814457e-17,1.3877787807814457e-17
1,1,0,30,410.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,0,0,1,1,1,0.05,0.2,0.35,0.65,0.2,0.7,-0.12,-0.24,-0.36,-0.2,-0.24,-0.24,-0.034999999999999996,-0.01999999999999999,-0.0050000000000000044,0.225,-0.01999999999999999,0.22999999999999998
1,1,0,31,407.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,1,1,0,1,1,0.05,0.15,0.85,0.15,0.75,0.75,-0.08000000000000003,-0.16000000000000003,-0.32,-0.16000000000000006,-0.24000000000000005,-0.24000000000000005,-0.015000000000000013,-0.005000000000000018,0.265,-0.005000000000000032,0.255,0.255
1,1,0,32,403.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,0,1,1,1,1,0.05,0.1,0.85,0.7,0.75,0.8,-0.040000000000000015,-0.08000000000000003,-0.27999999999999997,-0.16,-0.2,-0.24,0.004999999999999994,0.009999999999999988,0.28500000000000003,0.26999999999999996,0.275,0.28
1,1,0,33,400.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,1,1,1,0,0,0.0,0.6,0.85,0.75,0.25,0.3,-2.2204460492503132e-17,-0.08000000000000003,-0.28,-0.20000000000000004,-0.20000000000000004,-0.24000000000000005,-1.1102230246251566e-17,0.25999999999999995,0.285,0.27499999999999997,0.02499999999999998,0.02999999999999997
1,1,0,34,398.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,0,1,0,1,1,0.0,0.1,0.85,0.25,0.25,0.85,0.039999999999999966,-0.040000000000000036,-0.24000000000000005,-0.16000000000000006,-0.16000000000000006,-0.24000000000000005,0.019999999999999983,0.029999999999999985,0.30499999999999994,0.04499999999999997,0.04499999999999997,0.30499999999999994
1,1,0,35,396.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,0,1,1,1,0,0.0,0.05,0.9,0.8,0.2,0.3,0.0,-0.039999999999999994,-0.32,-0.24,-0.16,-0.24,0.0,0.0050000000000000044,0.29000000000000004,0.28,0.020000000000000004,0.03
1,1,0,36,392.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,1,0,0,1,1,0.55,0.6,0.35,0.3,0.75,0.8,0.039999999999999966,-4.4408920985006264e-17,-0.2,-0.16,-0.12000000000000002,-0.16,0.295,0.3,0.07499999999999998,0.06999999999999999,0.315,0.32
1,1,0,37,391.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,0,1,1,1,0,0.05,0.1,0.3,0.8,0.2,0.3,-0.040000000000000015,-0.08000000000000003,-0.24,-0.24,-0.16,-0.24,0.004999999999999994,0.009999999999999988,0.03,0.28,0.020000000000000004,0.03
1,1,0,38,388.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,0,0,1,1,1,0.6,0.1,0.3,0.8,0.15,0.8,-0.08000000000000003,-0.08000000000000003,-0.24,-0.24,-0.12000000000000002,-0.24000000000000005,0.25999999999999995,0.009999999999999988,0.03,0.28,0.014999999999999986,0.28
1,1,0,39,387.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,0,1,0,0,0,0.1,0.1,0.8,0.3,0.15,0.3,-0.08000000000000003,-0.08000000000000003,-0.24,-0.24,-0.12000000000000002,-0.24000000000000005,0.009999999999999988,0.009999999999999988,0.28,0.03,0.014999999999999986,0.02999999999999997
1,1,0,40,386.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,0,0,0,0,0,0.65,0.1,0.3,0.25,0.15,0.25,-0.16,-0.12000000000000002,-0.27999999999999997,-0.24000000000000005,-0.16,-0.24000000000000005,0.245,-0.010000000000000009,0.010000000000000009,0.004999999999999977,-0.0050000000000000044,0.004999999999999977
1,1,0,41,385.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,1,0,0,1,1,0.15,0.1,0.25,0.25,0.1,0.75,-0.24,-0.2,-0.32,-0.32,-0.2,-0.32,-0.045,-0.05,-0.035,-0.035,-0.05,0.215
1,1,0,42,382.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,1,1,1,0,0,0.15,0.65,0.75,0.75,0.05,0.2,-0.28,-0.28,-0.36,-0.36,-0.2,-0.32,-0.06500000000000002,0.185,0.195,0.195,-0.07500000000000001,-0.06
1,1,0,43,379.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,1,0,1,1,0,0.7,0.65,0.2,0.75,0.05,0.2,-0.31999999999999995,-0.27999999999999997,-0.31999999999999995,-0.36,-0.19999999999999998,-0.32,0.19,0.18500000000000003,-0.05999999999999997,0.195,-0.07499999999999998,-0.06
1,1,0,44,376.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,1,1,0,0,0,0.75,0.7,0.7,0.25,0.05,0.15,-0.32,-0.27999999999999997,-0.27999999999999997,-0.32,-0.15999999999999998,-0.24,0.215,0.21,0.21,-0.035,-0.054999999999999986,-0.045
1,1,0,45,375.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,1,0,0,0,1,0.25,0.75,0.15,0.2,0.05,0.15,-0.36,-0.36,-0.27999999999999997,-0.32,-0.2,-0.27999999999999997,-0.05499999999999999,0.195,-0.06499999999999999,-0.06,-0.07500000000000001,-0.06499999999999999
1,1,0,46,372.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,0,1,1,1,0,0.2,0.2,0.7,0.75,0.55,0.1,-0.36,-0.36,-0.36,-0.4,-0.23999999999999994,-0.27999999999999997,-0.07999999999999999,-0.07999999999999999,0.16999999999999998,0.175,0.15500000000000005,-0.08999999999999998
1,1,0,47,370.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,0,1,1,1,0,0.2,0.2,0.2,0.75,0.6,0.1,-0.31999999999999995,-0.31999999999999995,-0.31999999999999995,-0.36,-0.23999999999999994,-0.23999999999999994,-0.05999999999999997,-0.05999999999999997,-0.05999999999999997,0.195,0.18000000000000002,-0.06999999999999997
1,1,0,48,368.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,1,1,0,0,0,0.15,0.75,0.75,0.2,0.1,0.05,-0.32,-0.4,-0.4,-0.36,-0.27999999999999997,-0.24,-0.085,0.175,0.175,-0.07999999999999999,-0.08999999999999998,-0.095
1,1,0,49,366.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,1,0,1,0,0,0.15,0.8,0.2,0.75,0.1,0.05,-0.27999999999999997,-0.4,-0.32,-0.36,-0.24000000000000005,-0.2,-0.06499999999999999,0.2,-0.06,0.195,-0.07000000000000002,-0.07500000000000001
1,1,0,50,364.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,1,0,0,1,1,0.1,0.85,0.2,0.25,0.1,0.6,-0.2,-0.4,-0.27999999999999997,-0.32,-0.2,-0.2,-0.05,0.22499999999999998,-0.03999999999999998,-0.035,-0.05,0.19999999999999998
1,1,0,51,361.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,1,0,1,0,1,0.65,0.9,0.2,0.8,0.1,0.05,-0.15999999999999998,-0.36,-0.2,-0.27999999999999997,-0.12,-0.07999999999999999,0.24500000000000002,0.27,0.0,0.26,-0.009999999999999995,-0.014999999999999993
1,1,0,52,357.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,1,1,1,1,1,0.15,0.9,0.15,0.8,0.65,0.6,-0.12,-0.32,-0.12,-0.24,-0.12,-0.08,0.015,0.29000000000000004,0.015,0.28,0.265,0.26
1,1,0,53,354.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,0,1,0,0,1,0.65,0.35,0.7,0.25,0.15,0.65,-0.12000000000000002,-0.27999999999999997,-0.16000000000000003,-0.2,-0.12000000000000002,-0.12000000000000002,0.265,0.035,0.26999999999999996,0.024999999999999994,0.014999999999999986,0.265
1,1,0,54,348.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,1,1,1,1,1,0.65,0.85,0.7,0.8,0.7,0.7,0.0,-0.15999999999999998,-0.040000000000000015,-0.12,-0.040000000000000015,-0.040000000000000015,0.325,0.345,0.32999999999999996,0.34,0.32999999999999996,0.32999999999999996
1,1,0,55,348.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,1,0,0,0,0,0.15,0.3,0.2,0.3,0.2,0.2,-0.039999999999999994,-0.15999999999999998,-0.08,-0.15999999999999998,-0.08,-0.08,0.055,0.07,0.060000000000000005,0.07,0.060000000000000005,0.060000000000000005
1,1,0,56,346.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,0,0,1,1,0,0.15,0.3,0.15,0.8,0.7,0.2,-0.08,-0.2,-0.08,-0.2,-0.12000000000000002,-0.12000000000000002,0.034999999999999996,0.04999999999999999,0.034999999999999996,0.30000000000000004,0.29,0.039999999999999994
1,1,0,57,342.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,1,1,1,0,0,0.7,0.85,0.7,0.8,0.15,0.2,-0.040000000000000015,-0.15999999999999998,-0.040000000000000015,-0.12,0.0,-0.040000000000000015,0.32999999999999996,0.345,0.32999999999999996,0.34,0.075,0.08
1,1,0,58,342.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,0,0,0,1,1,0.2,0.3,0.15,0.3,0.15,0.2,-0.12000000000000002,-0.2,-0.08,-0.2,-0.08,-0.12000000000000002,0.039999999999999994,0.04999999999999999,0.034999999999999996,0.04999999999999999,0.034999999999999996,0.039999999999999994
1,1,0,59,340.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,0,1,0,1,1,0.2,0.25,0.7,0.25,0.7,0.2,-0.11999999999999997,-0.15999999999999998,-0.11999999999999997,-0.15999999999999998,-0.11999999999999997,-0.11999999999999997,0.04000000000000002,0.04500000000000001,0.29,0.04500000000000001,0.29,0.04000000000000002
1,1,0,60,338.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,1,1,1,0,0,0.2,0.75,0.2,0.8,0.2,0.15,-0.12,-0.15999999999999998,-0.12,-0.19999999999999998,-0.12,-0.07999999999999999,0.04000000000000001,0.29500000000000004,0.04000000000000001,0.30000000000000004,0.04000000000000001,0.035
1,1,0,61,338.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,0,1,0,1,0,0.15,0.2,0.2,0.25,0.2,0.15,-0.19999999999999998,-0.24,-0.24,-0.27999999999999997,-0.24,-0.19999999999999998,-0.024999999999999994,-0.01999999999999999,-0.01999999999999999,-0.014999999999999986,-0.01999999999999999,-0.024999999999999994
1,1,0,62,335.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,1,1,1,0,1,0.15,0.7,0.75,0.2,0.15,0.65,-0.24,-0.27999999999999997,-0.32,-0.27999999999999997,-0.24,-0.24,-0.045,0.21,0.215,-0.03999999999999998,-0.045,0.20500000000000002
1,1,0,63,332.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,0,1,1,1,0,0.65,0.2,0.75,0.75,0.15,0.1,-0.24,-0.27999999999999997,-0.32,-0.32,-0.24,-0.2,0.20500000000000002,-0.03999999999999998,0.215,0.215,-0.045,-0.05
1,1,0,64,327.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,1,1,1,1,1,0.1,0.7,0.75,0.75,0.65,0.6,-0.24,-0.32,-0.36,-0.36,-0.27999999999999997,-0.24,-0.06999999999999999,0.18999999999999997,0.195,0.195,0.18500000000000003,0.18
1,1,0,65,324.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,1,1,0,0,1,0.1,0.75,0.8,0.25,0.15,0.65,-0.12000000000000002,-0.24000000000000005,-0.27999999999999997,-0.24000000000000005,-0.16,-0.16,-0.010000000000000009,0.255,0.26,0.004999999999999977,-0.0050000000000000044,0.245
1,1,0,66,321.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,1,0,1,0,1,0.1,0.8,0.3,0.75,0.1,0.7,-0.08,-0.24,-0.24,-0.2,-0.08,-0.16,0.010000000000000002,0.28,0.03,0.275,0.010000000000000002,0.26999999999999996
1,1,0,67,318.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,1,0,0,0,1,0.6,0.8,0.25,0.2,0.1,0.75,-0.12,-0.27999999999999997,-0.24,-0.2,-0.12,-0.24,0.24,0.26,0.0050000000000000044,0.0,-0.009999999999999995,0.255
1,1,0,68,315.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,1,1,1,1,1,0.1,0.85,0.25,0.75,0.65,0.25,-2.2204460492503132e-17,-0.2,-0.12000000000000002,-0.12000000000000002,-0.040000000000000015,-0.12000000000000002,0.04999999999999999,0.32499999999999996,0.06499999999999999,0.315,0.305,0.06499999999999999
1,1,0,69,312.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,0,1,0,1,0,0.65,0.35,0.75,0.25,0.65,0.25,-2.2204460492503132e-17,-0.16,-0.08000000000000003,-0.08000000000000003,-2.2204460492503132e-17,-0.08000000000000003,0.325,0.09499999999999999,0.33499999999999996,0.08499999999999999,0.325,0.08499999999999999
1,1,0,70,310.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,0,0,0,0,1,0.7,0.3,0.25,0.2,0.15,0.8,-0.040000000000000015,-0.12,-0.08,-0.040000000000000015,0.0,-0.12,0.32999999999999996,0.09,0.08499999999999999,0.08,0.075,0.34
1,1,0,71,306.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,1,1,0,1,1,0.2,0.85,0.8,0.2,0.7,0.85,0.11999999999999997,0.0,0.039999999999999994,0.11999999999999997,0.11999999999999997,0.0,0.15999999999999998,0.425,0.42000000000000004,0.15999999999999998,0.41,0.425
1,1,0,72,305.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,0,0,0,0,1,0.2,0.3,0.25,0.2,0.2,0.85,0.039999999999999994,-0.039999999999999994,0.0,0.039999999999999994,0.039999999999999994,-0.07999999999999999,0.12,0.13,0.125,0.12,0.12,0.385
1,1,0,73,302.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,1,0,1,1,0,0.7,0.85,0.2,0.7,0.2,0.35,0.039999999999999994,-0.07999999999999999,0.039999999999999994,0.039999999999999994,0.039999999999999994,-0.07999999999999999,0.37,0.385,0.12,0.37,0.12,0.135
1,1,0,74,300.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,0,1,0,0,0,0.75,0.3,0.7,0.15,0.15,0.3,-0.12000000000000002,-0.16,-0.08000000000000003,-0.040000000000000015,-0.040000000000000015,-0.16,0.315,0.06999999999999999,0.30999999999999994,0.05499999999999999,0.05499999999999999,0.06999999999999999
1,1,0,75,299.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,0,1,0,1,0,0.25,0.25,0.7,0.15,0.15,0.25,-0.2,-0.2,-0.16,-0.12,-0.12,-0.2,0.024999999999999994,0.024999999999999994,0.26999999999999996,0.015,0.015,0.024999999999999994
1,1,0,76,297.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,1,1,1,0,0,0.25,0.75,0.75,0.1,0.15,0.2,-0.24,-0.24,-0.24,-0.12,-0.15999999999999998,-0.2,0.0050000000000000044,0.255,0.255,-0.009999999999999995,-0.0049999999999999906,0.0
1,1,0,77,292.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,1,1,1,1,1,0.75,0.75,0.25,0.65,0.7,0.7,-0.15999999999999998,-0.15999999999999998,-0.15999999999999998,-0.07999999999999999,-0.12,-0.12,0.29500000000000004,0.29500000000000004,0.04500000000000001,0.28500000000000003,0.29,0.29
1,1,0,78,289.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],1,0,1,1,0,1,0.8,0.2,0.25,0.65,0.15,0.75,-0.2,-0.12000000000000002,-0.16,-0.08,-0.08,-0.16,0.30000000000000004,0.039999999999999994,0.045,0.28500000000000003,0.034999999999999996,0.295
1,1,0,79,288.0,500,1000,[-1.],[-1.],[-1.],[-1.],[-1.],[-1.],0,0,1,1,0,0,0.25,0.2,0.75,0.15,0.1,0.25,-0.24,-0.2,-0.24,-0.15999999999999998,-0.12,-0.24,0.0050000000000000044,0.0,0.255,-0.0049999999999999906,-0.009999999999999995,0.0050000000000000044
